Nº,Fecha y Hora de Registro,Velocidad (Km/h),Latitud,Longitud,FechaHora,Dia,delta_t_s,delta_v,delta_lat,delta_lon,Vel_Pred_kmh
6,2025-12-20 18:37:44,15.0,-0.227215,-78.49314666666666,2025-12-20 18:37:44,2025-12-20,2.4849066497880004,-20.666666666666668,0.001,-0.001,-8.154823780059814
18,2025-12-20 18:37:50,14.0,-0.3518155555555555,-78.46438222222223,2025-12-20 18:37:50,2025-12-20,1.9459101490553128,-7.0,-0.001,0.001,13.267106056213379
1,2025-12-20 18:38:28,24.0,-0.3078844444444444,-78.44703111111112,2025-12-20 18:38:28,2025-12-20,3.6635616461296463,4.0,0.001,0.001,25.250731945037842
1,2025-12-20 18:38:49,27.0,-0.2525705555555556,-78.48329777777778,2025-12-20 18:38:49,2025-12-20,3.091042453358316,-4.666666666666668,0.001,-0.001,25.151907920837402
19,2025-12-20 18:38:50,0.0,-0.2995233333333333,-78.45945777777777,2025-12-20 18:38:50,2025-12-20,0.6931471805599453,-1.0,-0.001,0.001,16.700763702392578
6,2025-12-20 18:38:59,21.0,-0.3074088888888889,-78.44782222222223,2025-12-20 18:38:59,2025-12-20,2.302585092994046,-4.333333333333334,-0.001,0.001,21.690075159072876
3,2025-12-20 18:39:28,14.0,-0.2922044444444444,-78.46432,2025-12-20 18:39:28,2025-12-20,3.4011973816621555,19.333333333333336,0.001,-0.001,10.974039077758789
17,2025-12-20 18:40:16,58.0,-0.2648916666666667,-78.48757333333333,2025-12-20 18:40:16,2025-12-20,3.8918202981106265,17.0,0.001,-0.001,68.20131349563599
2,2025-12-20 18:40:21,72.0,-0.2656444444444444,-78.48719111111112,2025-12-20 18:40:21,2025-12-20,1.791759469228055,17.33333333333333,-0.0007527777777777,0.000382222222214,60.398292660713196
15,2025-12-20 18:40:33,66.0,-0.3290188888888889,-78.43680888888889,2025-12-20 18:40:33,2025-12-20,2.5649493574615367,-1.6666666666666643,-0.001,0.001,48.42473512887955
8,2025-12-20 18:40:52,53.0,-0.2793361111111111,-78.47617777777778,2025-12-20 18:40:52,2025-12-20,2.995732273553991,-15.666666666666664,0.001,-0.001,42.01533842086792
18,2025-12-20 18:40:53,25.0,-0.259245,-78.4872,2025-12-20 18:40:53,2025-12-20,0.6931471805599453,1.6666666666666643,0.001,-0.001,10.704848766326904
7,2025-12-20 18:41:08,71.0,-0.3248827777777778,-78.44029333333333,2025-12-20 18:41:08,2025-12-20,2.772588722239781,-12.333333333333329,-0.001,0.001,62.48406684398651
20,2025-12-20 18:41:25,16.0,-0.3553272222222222,-78.4671911111111,2025-12-20 18:41:25,2025-12-20,2.8903717578961645,-3.666666666666672,-0.001,-0.001,17.235740184783936
9,2025-12-20 18:41:30,14.0,-0.3554744444444444,-78.46731555555556,2025-12-20 18:41:30,2025-12-20,1.791759469228055,-17.333333333333332,-0.0001472222222222,-0.0001244444444523,-0.17194664478302002
26,2025-12-20 18:41:40,19.0,-0.35584,-78.4676,2025-12-20 18:41:40,2025-12-20,2.3978952727983707,0.3333333333333357,-0.0003655555555555,-0.0002844444444463,18.72257375717163
8,2025-12-20 18:42:24,17.0,-0.2336116666666666,-78.50331555555556,2025-12-20 18:42:24,2025-12-20,3.80666248977032,17.333333333333332,0.001,-0.001,29.10181951522827
18,2025-12-20 18:42:42,66.0,-0.2791361111111111,-78.47942222222223,2025-12-20 18:42:42,2025-12-20,2.9444389791664403,-3.0,-0.001,0.001,69.10409545898438
8,2025-12-20 18:43:10,10.0,-0.3584716666666667,-78.46968,2025-12-20 18:43:10,2025-12-20,3.367295829986474,12.666666666666664,-0.001,0.001,14.153461456298828
19,2025-12-20 18:43:37,55.0,-0.2664605555555555,-78.48654222222223,2025-12-20 18:43:37,2025-12-20,3.332204510175204,-18.666666666666664,0.001,-0.001,48.034539222717285
14,2025-12-20 18:44:21,10.0,-0.3013588888888889,-78.45752888888889,2025-12-20 18:44:21,2025-12-20,3.80666248977032,14.666666666666664,-0.001,0.001,24.538906812667847
14,2025-12-20 18:44:36,54.0,-0.2834116666666667,-78.47028444444445,2025-12-20 18:44:36,2025-12-20,2.772588722239781,-14.999999999999996,0.001,-0.001,41.77574121952057
4,2025-12-20 18:45:11,10.0,-0.3631233333333333,-78.47329777777777,2025-12-20 18:45:11,2025-12-20,3.58351893845611,5.0,-0.001,-0.001,18.23742151260376
3,2025-12-20 18:45:31,25.0,-0.3340783333333333,-78.43767111111111,2025-12-20 18:45:31,2025-12-20,3.044522437723423,-10.333333333333336,0.001,0.001,14.305013418197632
23,2025-12-20 18:45:33,23.0,-0.314715,-78.44194666666667,2025-12-20 18:45:33,2025-12-20,1.0986122886681098,10.0,0.001,-0.001,20.533521056175232
6,2025-12-20 18:46:13,40.0,-0.3104516666666667,-78.44264,2025-12-20 18:46:13,2025-12-20,3.713572066704308,-3.333333333333332,0.001,-0.0006933333333307,46.12260699272156
15,2025-12-20 18:46:18,15.0,-0.2821972222222222,-78.47107555555556,2025-12-20 18:46:18,2025-12-20,1.791759469228055,15.666666666666664,0.001,-0.001,17.325868606567383
11,2025-12-20 18:46:52,70.0,-0.2429816666666666,-78.48543111111111,2025-12-20 18:46:52,2025-12-20,3.555348061489413,9.0,0.001,-0.001,62.89023995399475
21,2025-12-20 18:47:13,67.0,-0.2852555555555555,-78.46896,2025-12-20 18:47:13,2025-12-20,3.091042453358316,0.0,-0.001,0.001,77.69393157958984
3,2025-12-20 18:47:38,15.0,-0.23741,-78.48424,2025-12-20 18:47:38,2025-12-20,3.258096538021482,-11.0,0.001,-0.001,6.780415177345276
23,2025-12-20 18:47:39,37.0,-0.2276122222222222,-78.48699555555555,2025-12-20 18:47:39,2025-12-20,0.6931471805599453,-13.333333333333332,0.001,-0.001,30.636133670806885
27,2025-12-20 18:47:54,27.0,-0.2282616666666666,-78.48608,2025-12-20 18:47:54,2025-12-20,2.772588722239781,20.33333333333333,-0.0006494444444444,0.0009155555555508,29.322585582733154
26,2025-12-20 18:47:58,76.0,-0.2908727777777777,-78.46501333333333,2025-12-20 18:47:58,2025-12-20,1.6094379124341005,12.333333333333336,-0.001,0.001,75.75097298622131
7,2025-12-20 18:49:18,74.0,-0.2937511111111111,-78.46314666666666,2025-12-20 18:49:18,2025-12-20,4.394449154672439,-1.3333333333333357,-0.001,0.001,73.07353639602661
10,2025-12-20 18:49:18,23.0,-0.2820983333333333,-78.47074666666667,2025-12-20 18:49:18,2025-12-20,0.0,-23.0,0.001,-0.001,9.230456233024597
9,2025-12-20 18:49:48,7.0,-0.3337083333333333,-78.43638222222222,2025-12-20 18:49:48,2025-12-20,3.4339872044851463,4.0,-0.001,0.001,1.3938040733337402
10,2025-12-20 18:50:00,86.0,-0.3741616666666666,-78.49082666666666,2025-12-20 18:50:00,2025-12-20,2.5649493574615367,6.333333333333336,-0.001,-0.001,89.07298541069031
3,2025-12-20 18:50:06,42.0,-0.3101672222222222,-78.44330666666667,2025-12-20 18:50:06,2025-12-20,1.9459101490553128,21.66666666666667,0.001,0.001,48.60269737243652
12,2025-12-20 18:50:09,72.0,-0.2852816666666666,-78.46875555555556,2025-12-20 18:50:09,2025-12-20,1.3862943611198906,-20.333333333333336,0.001,-0.001,59.62380123138428
20,2025-12-20 18:50:10,25.0,-0.3605305555555556,-78.47113777777778,2025-12-20 18:50:10,2025-12-20,0.6931471805599453,7.666666666666664,-0.001,-0.001,32.329057455062866
15,2025-12-20 18:50:38,65.0,-0.2811605555555556,-78.47149333333333,2025-12-20 18:50:38,2025-12-20,3.367295829986474,-21.0,0.001,-0.0003555555555436,58.70858907699585
17,2025-12-20 18:51:56,9.0,-0.2943961111111111,-78.46279111111112,2025-12-20 18:51:56,2025-12-20,4.3694478524670215,13.666666666666664,-0.001,0.001,24.102832317352295
30,2025-12-20 18:51:58,66.0,-0.2769616666666666,-78.48574222222223,2025-12-20 18:51:58,2025-12-20,1.0986122886681098,-2.0,0.001,-0.001,57.68024182319641
10,2025-12-20 18:52:03,59.0,-0.2785733333333333,-78.48067555555555,2025-12-20 18:52:03,2025-12-20,1.791759469228055,3.333333333333336,-0.001,0.001,71.57400631904602
21,2025-12-20 18:52:19,19.0,-0.2782766666666666,-78.48155555555556,2025-12-20 18:52:19,2025-12-20,2.833213344056216,-10.0,0.0002966666666666,-0.0008800000000093,16.562984228134155
20,2025-12-20 18:53:04,36.0,-0.239725,-78.48545777777778,2025-12-20 18:53:04,2025-12-20,3.828641396489095,-7.333333333333332,0.001,-0.001,32.88533306121826
12,2025-12-20 18:53:15,37.0,-0.3755088888888889,-78.50391111111111,2025-12-20 18:53:15,2025-12-20,2.4849066497880004,-2.333333333333336,-0.001,-0.001,35.21771323680878
15,2025-12-20 18:53:29,12.0,-0.2419088888888889,-78.48584,2025-12-20 18:53:29,2025-12-20,2.70805020110221,7.666666666666668,0.001,0.001,12.186907052993774
28,2025-12-20 18:53:53,59.0,-0.2649311111111111,-78.48722666666667,2025-12-20 18:53:53,2025-12-20,3.218875824868201,2.333333333333336,-0.001,-0.001,52.56623888015747
26,2025-12-20 18:54:09,44.0,-0.2447933333333333,-78.48530666666667,2025-12-20 18:54:09,2025-12-20,2.833213344056216,7.666666666666664,0.001,0.001,42.98503065109253
9,2025-12-20 18:54:38,35.0,-0.3028094444444444,-78.45528888888889,2025-12-20 18:54:38,2025-12-20,3.4011973816621555,-8.333333333333336,-0.001,0.001,30.435561537742615
19,2025-12-20 18:54:49,34.0,-0.2895316666666667,-78.46611555555556,2025-12-20 18:54:49,2025-12-20,2.4849066497880004,11.0,0.001,-0.001,23.941086769104004
8,2025-12-20 18:54:58,77.0,-0.3243605555555555,-78.44044444444444,2025-12-20 18:54:58,2025-12-20,2.302585092994046,-2.3333333333333286,-0.001,0.001,69.18698620796204
21,2025-12-20 18:55:09,28.0,-0.3781644444444444,-78.50296,2025-12-20 18:55:09,2025-12-20,2.4849066497880004,-2.333333333333336,-0.001,-0.001,46.95801067352295
2,2025-12-20 18:55:30,27.0,-0.3464444444444444,-78.45887111111111,2025-12-20 18:55:30,2025-12-20,3.091042453358316,-18.0,0.001,0.001,10.580925464630127
30,2025-12-20 18:55:48,23.0,-0.3214344444444444,-78.44226666666667,2025-12-20 18:55:48,2025-12-20,2.9444389791664403,-4.666666666666668,0.001,0.001,26.090970516204834
19,2025-12-20 18:56:32,14.0,-0.3329911111111111,-78.43549333333333,2025-12-20 18:56:32,2025-12-20,3.80666248977032,3.666666666666668,-0.001,0.001,27.84711503982544
17,2025-12-20 18:56:46,38.0,-0.3337016666666667,-78.43650666666667,2025-12-20 18:56:46,2025-12-20,2.70805020110221,-0.3333333333333321,-0.0007105555555555,-0.001,44.370460987091064
15,2025-12-20 18:57:05,22.0,-0.2579261111111111,-78.48586666666667,2025-12-20 18:57:05,2025-12-20,2.995732273553991,6.0,0.001,-0.001,22.627171993255615
15,2025-12-20 18:57:30,32.0,-0.3864722222222222,-78.51198222222222,2025-12-20 18:57:30,2025-12-20,3.258096538021482,-5.333333333333336,-0.001,-0.001,33.247427463531494
23,2025-12-20 18:57:33,22.0,-0.2993961111111111,-78.45937777777777,2025-12-20 18:57:33,2025-12-20,1.3862943611198906,-2.333333333333332,0.001,0.001,31.428164958953857
8,2025-12-20 18:57:54,15.0,-0.2985644444444444,-78.4600711111111,2025-12-20 18:57:54,2025-12-20,3.091042453358316,-8.0,0.0008316666666666,-0.0006933333333307,10.318853259086609
8,2025-12-20 18:58:03,8.0,-0.2963811111111111,-78.46171555555556,2025-12-20 18:58:03,2025-12-20,2.302585092994046,-2.333333333333334,0.001,-0.001,13.217761993408203
30,2025-12-20 18:58:03,15.0,-0.2301333333333333,-78.50630222222222,2025-12-20 18:58:03,2025-12-20,0.0,2.0,0.001,-0.001,18.603490591049194
27,2025-12-20 18:58:04,21.0,-0.2981988888888889,-78.46037333333334,2025-12-20 18:58:04,2025-12-20,0.6931471805599453,6.333333333333334,-0.001,0.001,24.47029209136963
28,2025-12-20 18:58:08,27.0,-0.2302633333333333,-78.50610666666667,2025-12-20 18:58:08,2025-12-20,1.6094379124341005,2.0,0.001,-0.001,31.8085355758667
14,2025-12-20 18:58:22,21.0,-0.26041,-78.48804444444444,2025-12-20 18:58:22,2025-12-20,2.70805020110221,15.333333333333336,-0.001,0.001,18.708295583724976
16,2025-12-20 18:58:35,67.0,-0.3886138888888888,-78.518,2025-12-20 18:58:35,2025-12-20,2.6390573296152584,5.666666666666664,-0.001,-0.001,69.37496376037598
21,2025-12-20 18:58:40,44.0,-0.3889805555555555,-78.5186311111111,2025-12-20 18:58:40,2025-12-20,1.791759469228055,11.666666666666664,-0.0003666666666666,-0.0006311111111045,47.25274348258972
20,2025-12-20 18:59:33,56.0,-0.2355288888888889,-78.48410666666666,2025-12-20 18:59:33,2025-12-20,3.9889840465642745,-17.33333333333333,0.001,0.001,40.71861660480499
18,2025-12-20 19:00:19,15.0,-0.2279861111111111,-78.48619555555555,2025-12-20 19:00:19,2025-12-20,3.8501476017100575,-9.000000000000004,0.001,-0.001,10.06049931049347
13,2025-12-20 19:00:25,17.0,-0.3339677777777777,-78.44144888888889,2025-12-20 19:00:25,2025-12-20,1.9459101490553128,5.666666666666668,-0.001,0.001,5.659416437149048
2,2025-12-20 19:01:13,73.0,-0.2275411111111111,-78.49437333333333,2025-12-20 19:01:13,2025-12-20,3.8918202981106265,-0.3333333333333357,0.001,-0.001,75.57653713226318
5,2025-12-20 19:02:15,14.0,-0.3962833333333333,-78.52913777777778,2025-12-20 19:02:15,2025-12-20,4.143134726391533,-3.333333333333332,-0.001,-0.001,11.207309007644653
27,2025-12-20 19:02:25,7.0,-0.2786555555555555,-78.4814311111111,2025-12-20 19:02:25,2025-12-20,2.3978952727983707,-22.0,0.001,0.001,-6.129327297210693
16,2025-12-20 19:02:31,7.0,-0.3964511111111111,-78.52928888888889,2025-12-20 19:02:31,2025-12-20,1.9459101490553128,3.0,-0.001,-0.001,4.464604377746582
14,2025-12-20 19:02:42,23.0,-0.2332555555555555,-78.50234666666667,2025-12-20 19:02:42,2025-12-20,2.4849066497880004,2.0,0.001,0.001,28.68922996520996
14,2025-12-20 19:02:46,13.0,-0.39677,-78.52957333333333,2025-12-20 19:02:46,2025-12-20,1.6094379124341005,7.666666666666666,-0.001,-0.001,20.130398750305176
21,2025-12-20 19:02:56,30.0,-0.3972166666666666,-78.53,2025-12-20 19:02:56,2025-12-20,2.3978952727983707,0.3333333333333321,-0.0004466666666665,-0.0004266666666694,31.577696800231934
21,2025-12-20 19:03:06,24.0,-0.3411455555555555,-78.44904888888888,2025-12-20 19:03:06,2025-12-20,2.3978952727983707,15.000000000000004,0.001,0.001,28.921460151672363
3,2025-12-20 19:03:13,58.0,-0.23281,-78.50167111111111,2025-12-20 19:03:13,2025-12-20,2.079441541679836,-7.666666666666668,0.001,-0.001,57.19824302196503
3,2025-12-20 19:03:13,7.0,-0.3001383333333333,-78.45901333333333,2025-12-20 19:03:13,2025-12-20,0.0,9.666666666666668,-0.001,0.001,3.1796510219573975
16,2025-12-20 19:03:18,53.0,-0.2331444444444444,-78.50230222222223,2025-12-20 19:03:18,2025-12-20,1.791759469228055,-14.333333333333336,0.001,-0.001,48.66035211086273
15,2025-12-20 19:03:32,15.0,-0.3414738888888889,-78.44965333333333,2025-12-20 19:03:32,2025-12-20,2.70805020110221,0.0,-0.001,0.001,26.029608249664307
10,2025-12-20 19:03:43,7.0,-0.3358894444444444,-78.43424,2025-12-20 19:03:43,2025-12-20,2.4849066497880004,2.0,0.001,0.001,-4.477413773536682
1,2025-12-20 19:03:48,59.0,-0.2764066666666667,-78.48740444444445,2025-12-20 19:03:48,2025-12-20,1.791759469228055,0.3333333333333321,0.001,-0.001,62.049421310424805
11,2025-12-20 19:04:07,16.0,-0.3141822222222222,-78.44204444444445,2025-12-20 19:04:07,2025-12-20,2.995732273553991,0.6666666666666679,-0.001,0.001,14.220134377479553
10,2025-12-20 19:04:09,9.0,-0.2984733333333333,-78.46034666666667,2025-12-20 19:04:09,2025-12-20,1.0986122886681098,-9.333333333333332,0.001,-0.001,1.926766276359558
28,2025-12-20 19:04:29,31.0,-0.2305866666666666,-78.50453333333333,2025-12-20 19:04:29,2025-12-20,3.044522437723423,0.0,0.001,-0.001,37.514999866485596
9,2025-12-20 19:04:38,16.0,-0.2295266666666666,-78.50669333333333,2025-12-20 19:04:38,2025-12-20,2.302585092994046,3.333333333333332,0.001,-0.001,18.76132345199585
8,2025-12-20 19:04:59,19.0,-0.302725,-78.45544,2025-12-20 19:04:59,2025-12-20,3.091042453358316,-5.333333333333332,-0.001,0.001,15.26766324043274
16,2025-12-20 19:05:13,15.0,-0.2285494444444444,-78.5068,2025-12-20 19:05:13,2025-12-20,2.70805020110221,-0.3333333333333357,0.001,-0.001,18.329193592071533
27,2025-12-20 19:05:17,15.0,-0.3441144444444444,-78.45452444444444,2025-12-20 19:05:17,2025-12-20,1.6094379124341005,2.666666666666668,-0.001,0.001,19.321603775024414
3,2025-12-20 19:05:21,27.0,-0.3324483333333333,-78.43418666666666,2025-12-20 19:05:21,2025-12-20,1.6094379124341005,-5.0,0.001,0.001,27.357935428619385
1,2025-12-20 19:05:40,0.0,-0.3023211111111111,-78.45612444444444,2025-12-20 19:05:40,2025-12-20,2.995732273553991,16.0,0.001,-0.001,2.789297103881836
2,2025-12-20 19:05:41,63.0,-0.4060227777777778,-78.54265777777778,2025-12-20 19:05:41,2025-12-20,0.6931471805599453,-0.3333333333333321,-0.001,-0.001,59.59220516681671
4,2025-12-20 19:05:44,26.0,-0.2918072222222222,-78.46459555555556,2025-12-20 19:05:44,2025-12-20,1.3862943611198906,24.33333333333333,0.001,0.001,37.37742280960083
8,2025-12-20 19:05:55,73.0,-0.3282038888888889,-78.43743111111111,2025-12-20 19:05:55,2025-12-20,2.4849066497880004,-16.333333333333336,-0.001,0.001,61.551174998283386
21,2025-12-20 19:05:59,14.0,-0.2997711111111111,-78.45928,2025-12-20 19:05:59,2025-12-20,1.6094379124341005,-5.9999999999999964,0.001,-0.001,8.657468795776367
28,2025-12-20 19:06:14,8.0,-0.2921666666666667,-78.46433777777777,2025-12-20 19:06:14,2025-12-20,2.772588722239781,-2.666666666666668,0.001,-0.001,-6.734899401664734
4,2025-12-20 19:06:17,65.0,-0.3230466666666666,-78.44104,2025-12-20 19:06:17,2025-12-20,1.3862943611198906,0.0,-0.001,0.001,70.76660633087158
21,2025-12-20 19:06:18,14.0,-0.3022233333333333,-78.45625777777778,2025-12-20 19:06:18,2025-12-20,0.6931471805599453,4.333333333333336,0.001,-0.001,15.67508602142334
15,2025-12-20 19:06:38,21.0,-0.2272161111111111,-78.49093333333333,2025-12-20 19:06:38,2025-12-20,3.044522437723423,-7.333333333333336,0.001,-0.001,11.777006149291992
2,2025-12-20 19:07:02,43.0,-0.3052822222222222,-78.45292444444445,2025-12-20 19:07:02,2025-12-20,3.218875824868201,-4.666666666666668,-0.001,0.001,56.429051637649536
24,2025-12-20 19:07:05,0.0,-0.3016905555555556,-78.45695111111111,2025-12-20 19:07:05,2025-12-20,1.3862943611198906,2.0,0.001,-0.001,-4.119611978530884
27,2025-12-20 19:07:21,27.0,-0.3068383333333333,-78.45174222222222,2025-12-20 19:07:21,2025-12-20,2.833213344056216,1.666666666666668,-0.001,0.001,19.196913957595825
30,2025-12-20 19:07:36,48.0,-0.3226933333333333,-78.44138666666667,2025-12-20 19:07:36,2025-12-20,2.772588722239781,9.0,-0.001,0.001,59.23527646064758
22,2025-12-20 19:07:40,27.0,-0.4078555555555556,-78.54671111111111,2025-12-20 19:07:40,2025-12-20,1.6094379124341005,-5.666666666666668,-0.001,-0.001,27.662226676940918
1,2025-12-20 19:08:13,10.0,-0.3026411111111111,-78.45576888888888,2025-12-20 19:08:13,2025-12-20,3.5263605246161616,-10.0,0.001,0.001,11.222801208496094
8,2025-12-20 19:08:23,18.0,-0.302805,-78.45549333333334,2025-12-20 19:08:23,2025-12-20,2.3978952727983707,-2.333333333333332,-0.0001638888888889,0.0002755555555467,14.048653721809387
10,2025-12-20 19:08:47,20.0,-0.2336566666666666,-78.48449777777778,2025-12-20 19:08:47,2025-12-20,3.218875824868201,11.0,0.001,-0.001,25.836129188537598
5,2025-12-20 19:09:21,43.0,-0.3084427777777778,-78.44625777777777,2025-12-20 19:09:21,2025-12-20,3.555348061489413,-3.666666666666668,-0.001,0.001,45.09602475166321
9,2025-12-20 19:09:29,7.0,-0.2945722222222222,-78.46266666666666,2025-12-20 19:09:29,2025-12-20,2.19722457733622,-3.666666666666664,0.001,-0.001,8.17985725402832
10,2025-12-20 19:10:10,9.0,-0.3097888888888889,-78.44381333333334,2025-12-20 19:10:10,2025-12-20,3.737669618283368,-11.333333333333334,-0.001,0.001,5.504466533660889
28,2025-12-20 19:10:16,9.0,-0.3484194444444444,-78.46161777777778,2025-12-20 19:10:16,2025-12-20,1.9459101490553128,0.6666666666666661,-0.001,-0.001,19.344436168670654
18,2025-12-20 19:10:20,9.0,-0.3097455555555555,-78.44392,2025-12-20 19:10:20,2025-12-20,1.6094379124341005,1.0,0.001,0.001,1.7717256546020508
15,2025-12-20 19:10:21,12.0,-0.3485333333333333,-78.46170666666667,2025-12-20 19:10:21,2025-12-20,0.6931471805599453,1.666666666666666,-0.001,-0.001,14.330052852630615
24,2025-12-20 19:10:47,14.0,-0.3145288888888889,-78.44203555555555,2025-12-20 19:10:47,2025-12-20,3.295836866004329,9.000000000000002,0.001,0.001,17.987815380096436
9,2025-12-20 19:10:58,36.0,-0.306765,-78.44924444444445,2025-12-20 19:10:58,2025-12-20,2.4849066497880004,8.666666666666664,0.001,-0.001,34.25485825538635
25,2025-12-20 19:11:12,38.0,-0.2411961111111111,-78.48578666666667,2025-12-20 19:11:12,2025-12-20,2.70805020110221,2.666666666666668,0.001,-0.001,44.125171184539795
8,2025-12-20 19:11:32,22.0,-0.3148777777777777,-78.44204444444445,2025-12-20 19:11:32,2025-12-20,3.044522437723423,-7.333333333333332,-0.001,0.001,20.63772749900818
3,2025-12-20 19:11:35,14.0,-0.4041816666666666,-78.5419111111111,2025-12-20 19:11:35,2025-12-20,1.3862943611198906,-5.666666666666668,-0.001,-0.001,9.14644980430603
29,2025-12-20 19:11:55,21.0,-0.4042116666666667,-78.54096888888888,2025-12-20 19:11:55,2025-12-20,3.044522437723423,21.0,-3.000000000008552e-05,0.0009422222222212,24.62241268157959
9,2025-12-20 19:12:32,85.0,-0.2886522222222222,-78.4664711111111,2025-12-20 19:12:32,2025-12-20,3.6375861597263857,-4.666666666666664,0.001,0.001,91.24677896499634
18,2025-12-20 19:12:39,0.0,-0.3348983333333333,-78.4419288888889,2025-12-20 19:12:39,2025-12-20,2.079441541679836,-4.666666666666668,-0.001,0.001,2.426244020462036
24,2025-12-20 19:12:59,7.0,-0.3026127777777778,-78.45583111111111,2025-12-20 19:12:59,2025-12-20,3.044522437723423,-20.666666666666668,0.001,-0.001,-10.304471731185913
